loss,val_loss,epoch
491502112.0,282008512.0,180
457905728.0,291627616.0,181
515974784.0,326175680.0,182
462902784.0,344450304.0,183
455765760.0,299758848.0,184
459378496.0,305057120.0,185
456360832.0,320891520.0,186
454418528.0,309307392.0,187
461459712.0,312475040.0,188
459687392.0,363287168.0,189
464761952.0,280794496.0,190
449524576.0,303258688.0,191
450325184.0,314799040.0,192
457403456.0,304324864.0,193
448622624.0,340109408.0,194
452296416.0,298148544.0,195
441124320.0,267706656.0,196
431138848.0,287134176.0,197
430881952.0,315509760.0,198
426462208.0,294652768.0,199
447778720.0,329039040.0,200
468807456.0,312807616.0,201
437152448.0,296009056.0,202
440702240.0,337717696.0,203
425671360.0,266278576.0,204
416871520.0,321695712.0,205
455098624.0,308429856.0,206
439022464.0,311966528.0,207
425239712.0,303147168.0,208
435794400.0,281743072.0,209
418994272.0,291301472.0,210
421464832.0,293185792.0,211
424582304.0,258724464.0,212
428692928.0,302754112.0,213
430305568.0,273088736.0,214
422285408.0,302330592.0,215
431281664.0,259639408.0,216
440897312.0,312530176.0,217
425556192.0,286838016.0,218
414520320.0,279284992.0,219
413522528.0,399614080.0,220
448430752.0,309187104.0,221
414059040.0,253058848.0,222
419667232.0,292591968.0,223
418499264.0,274083072.0,224
419032704.0,270638272.0,225
410738720.0,296124800.0,226
405278912.0,295590528.0,227
404593728.0,288316192.0,228
425204512.0,258208672.0,229
412320288.0,301973184.0,230
393930048.0,343670272.0,231
421280352.0,319586816.0,232
409225824.0,266861968.0,233
428699264.0,261677104.0,234
389648352.0,271447648.0,235
394592192.0,277414944.0,236
398965472.0,292844288.0,237
389578464.0,273884544.0,238
392350592.0,239822624.0,239
391957216.0,297192832.0,240
393660000.0,343638528.0,241
392713728.0,272390240.0,242
413872544.0,237892416.0,243
398850880.0,363316864.0,244
390508832.0,347870720.0,245
381882112.0,240952672.0,246
389072896.0,254908640.0,247
395412352.0,261439488.0,248
405991872.0,313363552.0,249
369227296.0,321654272.0,250
375836800.0,338537824.0,251
384460608.0,272630464.0,252
363004000.0,279844480.0,253
373866752.0,228358464.0,254
388938720.0,284574400.0,255
359773120.0,326581440.0,256
395920384.0,255511584.0,257
377003328.0,257814608.0,258
392937888.0,268764768.0,259
385714848.0,264619312.0,260
365209856.0,298948864.0,261
384673920.0,234309376.0,262
357125824.0,290844640.0,263
370782016.0,262986768.0,264
365049664.0,293662592.0,265
381391328.0,246482512.0,266
390564704.0,265681488.0,267
355708736.0,257752576.0,268
364584224.0,399723392.0,269
395193472.0,227980704.0,270
355988416.0,271599680.0,271
348066688.0,285351136.0,272
358060384.0,221806224.0,273
376498880.0,303593280.0,274
385688352.0,236156320.0,275
370623328.0,248286960.0,276
356288224.0,247178704.0,277
365269792.0,432556480.0,278
367134688.0,217684352.0,279
419058208.0,358522304.0,280
366839296.0,224305136.0,281
353043680.0,239110080.0,282
360066048.0,288843168.0,283
367056256.0,263048320.0,284
362363296.0,248761136.0,285
331032864.0,259607888.0,286
360012640.0,249016272.0,287
361766912.0,236615744.0,288
374649888.0,219182256.0,289
336723936.0,242831632.0,290
335699872.0,235876272.0,291
392925664.0,264640736.0,292
357911328.0,313069632.0,293
334008160.0,261056192.0,294
334988992.0,237899056.0,295
335910592.0,225174704.0,296
342594752.0,259004672.0,297
336613312.0,232904080.0,298
321432576.0,317605184.0,299
342088640.0,255456624.0,300
334735968.0,287853280.0,301
323636512.0,218063008.0,302
347357280.0,306209184.0,303
373834048.0,279032704.0,304
357600800.0,342633664.0,305
324425056.0,218948720.0,306
354682880.0,252606048.0,307
327388608.0,249577088.0,308
322780832.0,304177888.0,309
315868480.0,207795728.0,310
322335584.0,239047440.0,311
333794400.0,236303568.0,312
317207264.0,204113520.0,313
334053376.0,242973072.0,314
323815040.0,245726128.0,315
341419776.0,204393088.0,316
334585760.0,361468768.0,317
358826496.0,400250400.0,318
338217760.0,204288384.0,319
313670464.0,275171936.0,320
317814304.0,236208304.0,321
320600960.0,271544256.0,322
318505216.0,195097888.0,323
315316800.0,229400272.0,324
303764928.0,235166192.0,325
308441472.0,247572096.0,326
309960544.0,273171104.0,327
299857728.0,250501200.0,328
306546912.0,224753792.0,329
327130752.0,230465520.0,330
333609376.0,261513792.0,331
314047008.0,244927680.0,332
306649728.0,207068496.0,333
308891712.0,230544128.0,334
336240320.0,220921856.0,335
308282528.0,262026112.0,336
307666400.0,216757952.0,337
293859392.0,256186896.0,338
293247712.0,233712496.0,339
307113856.0,402445472.0,340
323684512.0,244962080.0,341
293693152.0,246620944.0,342
294834752.0,231080368.0,343
307620000.0,225236464.0,344
303877024.0,251226656.0,345
286920384.0,195593728.0,346
287061280.0,255063184.0,347
306859136.0,225648592.0,348
284037792.0,211694784.0,349
286019424.0,226554160.0,350
323840480.0,214973312.0,351
297066624.0,252515168.0,352
289018944.0,195665664.0,353
297690720.0,209187056.0,354
276447712.0,236872480.0,355
297031808.0,250142912.0,356
294677536.0,228007456.0,357
274514560.0,361828288.0,358
306712512.0,206512992.0,359
290955680.0,218945760.0,360
314042208.0,220541792.0,361
295431520.0,183691808.0,362
297696480.0,258738832.0,363
297313856.0,246795280.0,364
340732768.0,265713248.0,365
268282624.0,214946864.0,366
276080864.0,193598512.0,367
278829120.0,239658384.0,368
272912096.0,298655392.0,369
279525984.0,201782320.0,370
261305840.0,190668848.0,371
286948192.0,276458144.0,372
302773504.0,212194864.0,373
266746704.0,204235616.0,374
274156512.0,243914464.0,375
261499312.0,202583472.0,376
263035344.0,199105696.0,377
278536832.0,225597536.0,378
280648128.0,198124544.0,379
267746384.0,187515952.0,380
267668816.0,187680976.0,381
265638256.0,231997008.0,382
294244544.0,284372800.0,383
310467232.0,385339488.0,384
280028352.0,198670416.0,385
273273312.0,277626784.0,386
257954304.0,181651008.0,387
279344064.0,218034048.0,388
276870816.0,212834416.0,389
266348176.0,223683344.0,390
256723024.0,366461952.0,391
292945984.0,258780832.0,392
258485072.0,196855200.0,393
262159152.0,190229952.0,394
259525920.0,184473904.0,395
250964208.0,209243744.0,396
280821568.0,194698880.0,397
286971616.0,211843872.0,398
248948832.0,188682640.0,399
240770432.0,268913248.0,400
264499200.0,243457920.0,401
248086656.0,206155552.0,402
241472144.0,179526464.0,403
244237280.0,230144784.0,404
252831136.0,255591280.0,405
240937712.0,185956576.0,406
255250432.0,188546896.0,407
245075344.0,185847712.0,408
248370752.0,194069920.0,409
241631312.0,259874704.0,410
256469392.0,177866512.0,411
238526656.0,207991600.0,412
267843184.0,324818240.0,413
259862448.0,197277264.0,414
281220704.0,193901168.0,415
274176320.0,204394032.0,416
251783264.0,218108448.0,417
235699488.0,183563328.0,418
239444080.0,199171088.0,419
246690944.0,191661824.0,420
240106032.0,186758240.0,421
237912288.0,268750400.0,422
232779408.0,180121712.0,423
238951760.0,209233200.0,424
245470272.0,233848400.0,425
239617872.0,224539072.0,426
259578848.0,298138176.0,427
277162720.0,178743760.0,428
266778336.0,312263072.0,429
273063168.0,221792752.0,430
249204336.0,233964912.0,431
253408032.0,214860608.0,432
260176832.0,176606560.0,433
229881456.0,279581664.0,434
241427088.0,196146928.0,435
229930032.0,206543024.0,436
243495744.0,197372944.0,437
224401664.0,226706016.0,438
234640992.0,171313664.0,439
230234832.0,352858656.0,440
251608624.0,202398096.0,441
219258928.0,179676384.0,442
238629248.0,192256640.0,443
262028112.0,216402240.0,444
257495520.0,178549312.0,445
287894464.0,675709824.0,446
450839392.0,273878144.0,447
234825344.0,211555184.0,448
220122288.0,212256192.0,449
209244864.0,198828048.0,450
215978848.0,192000224.0,451
218134560.0,195043904.0,452
223890416.0,275757120.0,453
227183584.0,209494400.0,454
214285872.0,238618096.0,455
205702352.0,194717952.0,456
226169648.0,219459616.0,457
236353664.0,228798224.0,458
223012160.0,235492768.0,459
219356128.0,210629424.0,460
212196224.0,244877872.0,461
207172032.0,239931216.0,462
214862800.0,268683264.0,463
213711280.0,234453024.0,464
221037024.0,208695408.0,465
216451824.0,399763872.0,466
274110304.0,351535584.0,467
303793280.0,281798240.0,468
292778720.0,461530976.0,469
319862112.0,297431840.0,470
240960944.0,195620720.0,471
210039872.0,217679216.0,472
218415344.0,199303920.0,473
209648928.0,235608768.0,474
208165328.0,230812112.0,475
207414144.0,184669648.0,476
208850224.0,180480544.0,477
202718400.0,189314160.0,478
202665088.0,218345792.0,479
207567120.0,176226448.0,480
208315680.0,211285728.0,481
210927504.0,221498624.0,482
209597616.0,198138032.0,483
196629136.0,194389616.0,484
212637024.0,200150224.0,485
213999056.0,288919936.0,486
254519712.0,254215120.0,487
217780320.0,220244944.0,488
209742944.0,269170400.0,489
218044352.0,201978256.0,490
243704336.0,322672128.0,491
257147152.0,177200528.0,492
232394176.0,468678720.0,493
247719760.0,200450800.0,494
226338864.0,312952096.0,495
208356176.0,298867648.0,496
211031456.0,249252768.0,497
206177696.0,196023456.0,498
191209728.0,199886528.0,499
194035712.0,222645152.0,500
203567264.0,199319680.0,501
203805904.0,206075744.0,502
199409312.0,195115888.0,503
192840016.0,198346336.0,504
204642384.0,202092288.0,505
260532464.0,458939520.0,506
279831456.0,289679680.0,507
287471104.0,296481280.0,508
220511024.0,211292080.0,509
218613328.0,241600352.0,510
196138864.0,197066000.0,511
209623184.0,272965760.0,512
204679232.0,176131552.0,513
197846944.0,246134368.0,514
217920752.0,223865264.0,515
184290192.0,217541856.0,516
194572976.0,194457696.0,517
201149520.0,212386400.0,518
184634432.0,269598208.0,519
194468096.0,221390496.0,520
193909744.0,202132720.0,521
270824992.0,410526336.0,522
294290464.0,203693888.0,523
224635520.0,308445056.0,524
209339360.0,175498512.0,525
203960848.0,263505472.0,526
192365600.0,188132800.0,527
184046272.0,180596416.0,528
175434736.0,235564096.0,529
185485296.0,188886944.0,530
185255280.0,207246384.0,531
183069920.0,192909200.0,532
185028128.0,188797776.0,533
181997088.0,193681936.0,534
177946336.0,229456928.0,535
189148992.0,217363600.0,536
199340544.0,211095648.0,537
190600864.0,277965376.0,538
209500592.0,219832528.0,539
183402624.0,206833520.0,540
191564800.0,223282592.0,541
215575856.0,701154240.0,542
293243040.0,220113824.0,543
222408656.0,332484448.0,544
256067328.0,219983472.0,545
200828464.0,188381776.0,546
209111920.0,230699648.0,547
207335856.0,220259584.0,548
186878304.0,181935824.0,549
177314896.0,188132432.0,550
180683056.0,186397312.0,551
181289680.0,196538560.0,552
176850928.0,182683616.0,553
171641552.0,240133312.0,554
180706000.0,222668816.0,555
176628768.0,206083328.0,556
193733456.0,200094640.0,557
177624608.0,247615440.0,558
175680256.0,194491184.0,559
174771472.0,212450640.0,560
176954944.0,173861136.0,561
177037600.0,199455344.0,562
191501776.0,197817248.0,563
212331296.0,236713936.0,564
205897536.0,231315632.0,565
178211840.0,231384320.0,566
172994368.0,197928784.0,567
180520112.0,186347712.0,568
171323664.0,255805552.0,569
196090704.0,205534752.0,570
184224064.0,311760320.0,571
220355536.0,190128096.0,572
482217632.0,394311936.0,573
231507936.0,180809296.0,574
173284128.0,209390656.0,575
172174448.0,212374048.0,576
170092432.0,215245760.0,577
181043520.0,201454112.0,578
169079888.0,212854928.0,579
166288272.0,242769536.0,580
183636288.0,198991904.0,581
175249680.0,191153856.0,582
171571152.0,184919392.0,583
187182672.0,246171936.0,584
187708544.0,183061696.0,585
196615872.0,252730416.0,586
205050784.0,187685792.0,587
176335600.0,229953584.0,588
184170832.0,234917936.0,589
172937392.0,226998304.0,590
180295312.0,198686288.0,591
178355216.0,236860128.0,592
182371536.0,409497920.0,593
224499664.0,219230080.0,594
175115568.0,186621472.0,595
175284544.0,214676176.0,596
211233728.0,212997408.0,597
179053904.0,223878048.0,598
174463488.0,209600480.0,599
171994368.0,205176048.0,600
165190096.0,201502272.0,601
164034176.0,207065824.0,602
187059632.0,202785616.0,603
191655200.0,249966240.0,604
161659504.0,222039408.0,605
175972928.0,199852992.0,606
180639904.0,256190832.0,607
194274096.0,182190496.0,608
171301456.0,438485632.0,609
218305120.0,213677312.0,610
194398928.0,192957072.0,611
175161120.0,204043552.0,612
164213248.0,222853696.0,613
176930496.0,245263920.0,614
172131808.0,208190288.0,615
168887824.0,286286816.0,616
178426768.0,197564176.0,617
181746768.0,212147376.0,618
169717712.0,232676080.0,619
183002064.0,389685536.0,620
235180848.0,236173472.0,621
289183424.0,332623296.0,622
216523984.0,238638224.0,623
160501520.0,215959680.0,624
159665296.0,211285360.0,625
160704224.0,209156912.0,626
157570176.0,219658272.0,627
157823632.0,244559504.0,628
184693680.0,237643584.0,629
163602208.0,252655424.0,630
158306608.0,226047856.0,631
186310544.0,218250288.0,632
171567680.0,253967472.0,633
169150832.0,214583952.0,634
173272576.0,287038272.0,635
216374688.0,185259984.0,636
160464656.0,228374608.0,637
171658608.0,202589584.0,638
152155824.0,194814208.0,639
166943216.0,268774112.0,640
186227840.0,245359360.0,641
230922080.0,354495456.0,642
230760240.0,214294176.0,643
170910832.0,241507888.0,644
159760304.0,250078224.0,645
155062384.0,202915696.0,646
154880336.0,221152464.0,647
163677680.0,208321136.0,648
163261920.0,262233920.0,649
158032272.0,202039824.0,650
164503280.0,221201376.0,651
157532512.0,200143616.0,652
175312672.0,225930000.0,653
158106624.0,259869328.0,654
162306224.0,192488480.0,655
152061216.0,207434896.0,656
161118464.0,222758016.0,657
161563504.0,221858288.0,658
154384928.0,219402672.0,659
161476352.0,194298144.0,660
194067984.0,281841856.0,661
184994736.0,185658256.0,662
172818880.0,230863600.0,663
174079552.0,276310368.0,664
241049168.0,198891328.0,665
164415456.0,260225872.0,666
156476624.0,194545952.0,667
165901632.0,178996432.0,668
154245152.0,214469072.0,669
154256864.0,215814560.0,670
167312384.0,196689360.0,671
181681408.0,235776496.0,672
160714896.0,205803424.0,673
151871232.0,208242720.0,674
146695712.0,200511408.0,675
148319696.0,253510928.0,676
156482912.0,219064032.0,677
167035200.0,220226000.0,678
172430208.0,229890128.0,679
179616176.0,261768496.0,680
159920560.0,215210240.0,681
175313328.0,351520768.0,682
195960976.0,394886976.0,683
190183408.0,258010784.0,684
179369392.0,225601584.0,685
161123920.0,213070592.0,686
156620624.0,196415344.0,687
145077920.0,222680576.0,688
143786080.0,213670192.0,689
149750672.0,193849216.0,690
159197024.0,181083584.0,691
155057792.0,209260144.0,692
167507632.0,193425424.0,693
164460992.0,196224112.0,694
154350512.0,262839424.0,695
171315088.0,340047424.0,696
190019744.0,209954016.0,697
173186416.0,302909056.0,698
213158256.0,232304112.0,699
182262944.0,255228848.0,700
160332128.0,205977264.0,701
145828848.0,200828160.0,702
144400864.0,194392000.0,703
156212336.0,198546256.0,704
166258128.0,202866272.0,705
181919088.0,291762208.0,706
161026880.0,250873504.0,707
175915456.0,523536544.0,708
220456784.0,171691344.0,709
154792464.0,222939248.0,710
143041968.0,192290672.0,711
144769600.0,215032672.0,712
148999296.0,231861040.0,713
150390336.0,201442784.0,714
144887200.0,263742576.0,715
145529088.0,202463360.0,716
145310784.0,239761664.0,717
162135216.0,235933744.0,718
145009984.0,245138032.0,719
150411600.0,208867120.0,720
164679392.0,248522768.0,721
183497968.0,269910432.0,722
173489440.0,230472112.0,723
170192944.0,251571824.0,724
209162336.0,245442736.0,725
161218592.0,323293952.0,726
170928112.0,235898704.0,727
169587888.0,245266704.0,728
189489856.0,261192624.0,729
159753376.0,217286384.0,730
146528400.0,241229264.0,731
158647280.0,235945808.0,732
151934560.0,227667776.0,733
144509984.0,215762608.0,734
156324896.0,247010800.0,735
268464064.0,179308064.0,736
166117136.0,293752672.0,737
157373200.0,264679248.0,738
156231520.0,219594096.0,739
142427616.0,200019472.0,740
139111184.0,238508336.0,741
143235344.0,185101520.0,742
137322256.0,222226352.0,743
136454992.0,205624368.0,744
136221296.0,235541200.0,745
143644544.0,212383104.0,746
138817600.0,217969200.0,747
152969536.0,243233968.0,748
172674976.0,340507648.0,749
153270080.0,274251712.0,750
157461040.0,205606256.0,751
143991264.0,233646304.0,752
144021712.0,223891536.0,753
149133664.0,269921984.0,754
150782272.0,186377344.0,755
152750880.0,248260288.0,756
140173392.0,202411120.0,757
137004000.0,198312912.0,758
139279584.0,313728928.0,759
146401360.0,209439024.0,760
135859056.0,221677136.0,761
136374848.0,242191120.0,762
152205440.0,214060688.0,763
167246592.0,227795632.0,764
191628528.0,229144560.0,765
141328816.0,440632512.0,766
166086208.0,193139136.0,767
142915360.0,231537248.0,768
147759696.0,230719376.0,769
143401408.0,193216368.0,770
138751520.0,237253808.0,771
155708592.0,400317248.0,772
193285536.0,316155680.0,773
195332192.0,301846304.0,774
181860848.0,258625408.0,775
172211616.0,260255072.0,776
142600832.0,208541808.0,777
148514512.0,229530256.0,778
138028000.0,229775552.0,779
136747088.0,207038208.0,780
140085104.0,241603808.0,781
144175792.0,217366784.0,782
133350680.0,218870032.0,783
131874376.0,218183136.0,784
131528312.0,221010800.0,785
136568528.0,180773168.0,786
142313472.0,192584240.0,787
138991072.0,241313568.0,788
136739280.0,242584240.0,789
141919456.0,207140944.0,790
131022392.0,265513424.0,791
141663056.0,211817664.0,792
135052560.0,348487968.0,793
162888224.0,254490256.0,794
211379616.0,939566592.0,795
337990880.0,179465552.0,796
146603488.0,276502848.0,797
136911504.0,204646912.0,798
131869064.0,257969360.0,799
130186544.0,227083168.0,800
131762392.0,237267040.0,801
132005488.0,200508448.0,802
144693152.0,294169312.0,803
152136064.0,212692208.0,804
155582624.0,242114240.0,805
146527312.0,214109728.0,806
128359040.0,220415728.0,807
132263056.0,242695040.0,808
137191648.0,187865760.0,809
141934656.0,205308688.0,810
130530328.0,216571488.0,811
127528792.0,204825248.0,812
132784976.0,272110784.0,813
135261456.0,206925232.0,814
162383984.0,244519632.0,815
161048656.0,201932800.0,816
172734544.0,211478144.0,817
147722192.0,200707184.0,818
141350736.0,210744704.0,819
131755672.0,208688912.0,820
126845704.0,201081984.0,821
128875112.0,206960800.0,822
135704912.0,227266368.0,823
140692736.0,228183472.0,824
138621024.0,192738736.0,825
140350928.0,227211248.0,826
135073616.0,241813200.0,827
134695264.0,269853440.0,828
148136496.0,224606896.0,829
149418592.0,276674784.0,830
222728624.0,233414272.0,831
136089008.0,269611232.0,832
132572600.0,230387376.0,833
136845632.0,198079216.0,834
128406904.0,202044784.0,835
124150912.0,184325952.0,836
151696112.0,199219360.0,837
133863344.0,227627104.0,838
130533288.0,204363216.0,839
127854080.0,213955072.0,840
125086048.0,182139152.0,841
149070800.0,203455504.0,842
133168640.0,202878928.0,843
126867880.0,244076000.0,844
125628768.0,211045456.0,845
126069200.0,190948432.0,846
130014640.0,202659392.0,847
127075760.0,203353648.0,848
151642592.0,222569408.0,849
144955488.0,242184384.0,850
145686784.0,215374656.0,851
142295440.0,279268128.0,852
186419584.0,278710720.0,853
181597552.0,303092960.0,854
186931776.0,223115168.0,855
138522832.0,215875152.0,856
121358224.0,202507840.0,857
126258056.0,229889968.0,858
124833208.0,209691392.0,859
130817536.0,254373744.0,860
127415328.0,209203024.0,861
133917512.0,203461152.0,862
129757048.0,191738096.0,863
129356584.0,216611264.0,864
167996352.0,363100832.0,865
135143360.0,278916480.0,866
136828752.0,252361456.0,867
147082672.0,232881824.0,868
142348832.0,184737376.0,869
134487824.0,264172160.0,870
143780400.0,353880256.0,871
209291008.0,314977088.0,872
211580832.0,202568048.0,873
128051432.0,199053984.0,874
124812728.0,210564144.0,875
121376336.0,216700000.0,876
120427600.0,211321312.0,877
116128288.0,236640352.0,878
122155840.0,210532672.0,879
120209240.0,233627792.0,880
153314272.0,199591664.0,881
127499912.0,217937280.0,882
130702120.0,281966240.0,883
128448792.0,209909808.0,884
126920168.0,222206128.0,885
122183408.0,200892432.0,886
128600136.0,218756160.0,887
147112048.0,207851232.0,888
149401712.0,312122592.0,889
138777344.0,230757088.0,890
150067968.0,273104064.0,891
131506696.0,205640816.0,892
130691664.0,214683136.0,893
126845776.0,194274880.0,894
140889392.0,258420112.0,895
145433888.0,201443360.0,896
124497024.0,201479840.0,897
124689608.0,240038112.0,898
124568744.0,314281632.0,899
134602944.0,394697408.0,900
143008304.0,294276800.0,901
145389776.0,261132896.0,902
176621216.0,241971520.0,903
138597296.0,204780384.0,904
137244688.0,248954528.0,905
136367200.0,228681440.0,906
132260880.0,225645248.0,907
126506568.0,185171440.0,908
127497864.0,228592752.0,909
136074128.0,219569696.0,910
122829200.0,216991024.0,911
116021856.0,218218112.0,912
121162544.0,208536096.0,913
119922808.0,215316560.0,914
114854992.0,207835856.0,915
118146752.0,209976320.0,916
125249088.0,226504272.0,917
134958256.0,234481296.0,918
121799112.0,238580368.0,919
117247328.0,197659552.0,920
115525864.0,226485280.0,921
118275544.0,203772144.0,922
127375768.0,223873696.0,923
120385488.0,211090720.0,924
122179496.0,214157328.0,925
121950352.0,225825392.0,926
125772368.0,225789904.0,927
138907376.0,287851648.0,928
175778064.0,210820720.0,929
123116480.0,247456400.0,930
135924064.0,229957408.0,931
123198272.0,262649824.0,932
139889968.0,184857392.0,933
136164512.0,358588672.0,934
152752160.0,232497408.0,935
163009760.0,279594560.0,936
125823712.0,223533264.0,937
124769376.0,211689984.0,938
127738256.0,233203984.0,939
113351920.0,207607792.0,940
114975048.0,223911584.0,941
137266544.0,204221392.0,942
159707040.0,292370688.0,943
119026080.0,248124848.0,944
135677632.0,233980160.0,945
119976880.0,239668336.0,946
128182728.0,305133056.0,947
124295120.0,293575104.0,948
124938776.0,351413248.0,949
128259416.0,201041344.0,950
137406336.0,239135952.0,951
115455392.0,213433008.0,952
118094144.0,252697072.0,953
124094512.0,248164496.0,954
184888016.0,234720208.0,955
124298664.0,222660752.0,956
114472392.0,223540592.0,957
110885752.0,247655872.0,958
136068752.0,278841952.0,959
135887968.0,278123520.0,960
127256776.0,207393664.0,961
109520808.0,274969280.0,962
117879936.0,196874976.0,963
127380288.0,271137504.0,964
127545272.0,229914256.0,965
129651632.0,249409120.0,966
136507232.0,234977696.0,967
137304672.0,255579600.0,968
149280240.0,259341344.0,969
142415504.0,242734560.0,970
118803880.0,300492448.0,971
142339280.0,257602256.0,972
168856240.0,217216256.0,973
116518656.0,281265696.0,974
112325912.0,207356288.0,975
114441632.0,222408400.0,976
108918792.0,228300288.0,977
114456376.0,217725856.0,978
116863520.0,221480336.0,979
137164496.0,239152960.0,980
126079344.0,271562048.0,981
119779272.0,234129968.0,982
129079304.0,264404992.0,983
123418568.0,267243712.0,984
121999424.0,230292688.0,985
107073896.0,223385520.0,986
111740944.0,233889216.0,987
112974608.0,215429840.0,988
109900128.0,226043280.0,989
112341056.0,234488224.0,990
114922992.0,232331312.0,991
123731872.0,234039744.0,992
113702152.0,224543104.0,993
