loss,val_loss,epoch
219465504.0,380120608.0,270
208874224.0,424397088.0,271
216284048.0,343488096.0,272
235316560.0,456538144.0,273
226291808.0,464221376.0,274
305368352.0,252111280.0,275
233268896.0,335564608.0,276
247354112.0,485071744.0,277
213177680.0,361795968.0,278
203460544.0,386861120.0,279
205435600.0,435919104.0,280
207214640.0,380877632.0,281
266053840.0,324339392.0,282
435390080.0,509853856.0,283
272292800.0,277009952.0,284
212346224.0,362071360.0,285
209905456.0,345846496.0,286
196982016.0,372539904.0,287
194612992.0,413879616.0,288
194293600.0,378891648.0,289
196614432.0,317991936.0,290
201279520.0,420200192.0,291
212693280.0,268736928.0,292
269192128.0,734229376.0,293
257969376.0,361995456.0,294
231886176.0,282163200.0,295
204314512.0,341862144.0,296
213282176.0,380255200.0,297
197200144.0,297282720.0,298
194015952.0,363533024.0,299
196511936.0,373564832.0,300
199903632.0,394486464.0,301
223901872.0,495119264.0,302
234787824.0,282805728.0,303
206018704.0,323521536.0,304
211361360.0,348016736.0,305
187688592.0,409976032.0,306
203392368.0,417621856.0,307
212979904.0,282335200.0,308
188586384.0,374873760.0,309
200573120.0,322854912.0,310
203919232.0,546493184.0,311
221799504.0,412855840.0,312
285965184.0,506858464.0,313
318508352.0,262879888.0,314
261683184.0,480769088.0,315
203868112.0,466829920.0,316
189736608.0,347121536.0,317
193394480.0,373341504.0,318
191543312.0,374199488.0,319
188526016.0,401931968.0,320
187666032.0,348052800.0,321
188120672.0,483677184.0,322
190143872.0,294972320.0,323
197514496.0,451235136.0,324
201289024.0,366632704.0,325
188900208.0,373760704.0,326
191357328.0,434839456.0,327
196638992.0,296204768.0,328
212817200.0,267940624.0,329
259849696.0,413247424.0,330
210478336.0,634806464.0,331
199123232.0,331753248.0,332
192759392.0,414175872.0,333
184085712.0,553742400.0,334
187266848.0,546844032.0,335
225922128.0,389700992.0,336
191657904.0,360895136.0,337
188007808.0,402305248.0,338
268670368.0,418764128.0,339
198211984.0,273069344.0,340
188164144.0,404640864.0,341
183514288.0,536606080.0,342
193639424.0,303337504.0,343
187859984.0,403326080.0,344
187020416.0,351032512.0,345
182674320.0,372937536.0,346
190680592.0,376958880.0,347
191405728.0,366568608.0,348
186220528.0,308639648.0,349
191156480.0,516106656.0,350
232200640.0,370292448.0,351
191823024.0,325794080.0,352
230698464.0,473199552.0,353
202978352.0,440068480.0,354
185539280.0,422312832.0,355
185099232.0,302473472.0,356
486005088.0,490057152.0,357
233258256.0,650837376.0,358
200473824.0,514738912.0,359
186761056.0,509228000.0,360
186396560.0,449291232.0,361
178103792.0,336220384.0,362
176807552.0,389119232.0,363
180518032.0,371889472.0,364
172704704.0,376208832.0,365
176946368.0,456477856.0,366
266342128.0,478297312.0,367
185319808.0,282216480.0,368
195938592.0,372332832.0,369
176378112.0,360567328.0,370
174125568.0,372061664.0,371
172622896.0,413202528.0,372
172232464.0,378551520.0,373
184884976.0,443143808.0,374
172956192.0,313078304.0,375
172493200.0,405962528.0,376
175072944.0,329079296.0,377
247578752.0,998574144.0,378
277967968.0,279932192.0,379
227086832.0,291048384.0,380
179952032.0,269623104.0,381
189429920.0,374338880.0,382
188468096.0,291157632.0,383
186907984.0,399629120.0,384
168821520.0,351730560.0,385
166835296.0,361933728.0,386
166911392.0,314722784.0,387
167874736.0,385811520.0,388
164665456.0,328386752.0,389
179886800.0,541964992.0,390
181021456.0,351454880.0,391
165062336.0,351764800.0,392
170768384.0,449599616.0,393
186177408.0,462691168.0,394
176350656.0,305603168.0,395
166900496.0,359647040.0,396
170676528.0,375778528.0,397
181789552.0,342271328.0,398
255293456.0,616675648.0,399
223687920.0,263195840.0,400
169844080.0,372390560.0,401
173513440.0,354643488.0,402
210102080.0,485227776.0,403
189609680.0,368283936.0,404
176872544.0,312377184.0,405
165849712.0,355863136.0,406
158835472.0,447632960.0,407
168114240.0,373991072.0,408
160031792.0,407404256.0,409
165016336.0,345601984.0,410
190273168.0,580902528.0,411
189547264.0,273774400.0,412
169441952.0,325581056.0,413
164337856.0,283855296.0,414
162411872.0,348145504.0,415
158039360.0,367545792.0,416
167344880.0,398357632.0,417
161056864.0,407587552.0,418
168270224.0,365833184.0,419
163087536.0,283914016.0,420
175845280.0,831002048.0,421
294633568.0,320578624.0,422
235422864.0,377094688.0,423
167203104.0,406136480.0,424
157671152.0,322506080.0,425
157150176.0,403755744.0,426
164908448.0,290689696.0,427
160112992.0,311312640.0,428
168447312.0,329581312.0,429
164997600.0,326559744.0,430
158416720.0,358362048.0,431
154259776.0,373180576.0,432
158088096.0,396882688.0,433
154337088.0,347598560.0,434
155883376.0,331057120.0,435
164753344.0,504962592.0,436
165511568.0,290551072.0,437
190134320.0,341033984.0,438
165896208.0,538447744.0,439
177642896.0,427283872.0,440
171720064.0,673598080.0,441
177725296.0,434977568.0,442
176023808.0,438834720.0,443
172537760.0,641973056.0,444
183381200.0,363529120.0,445
180031216.0,493180704.0,446
163312064.0,329274112.0,447
157118032.0,423548288.0,448
151358496.0,379055552.0,449
160393008.0,315092640.0,450
166828992.0,313248736.0,451
165511296.0,374515200.0,452
163345344.0,514832160.0,453
162357520.0,294689760.0,454
161686704.0,398738080.0,455
160336960.0,382358496.0,456
147798320.0,373099776.0,457
149947248.0,436994400.0,458
160429600.0,266618944.0,459
172761856.0,476880480.0,460
170325344.0,419259616.0,461
163125440.0,331349696.0,462
171534896.0,275838464.0,463
180448816.0,404382528.0,464
175358528.0,354603168.0,465
160083296.0,411862592.0,466
154158624.0,347866336.0,467
160941264.0,381145568.0,468
158380304.0,338370016.0,469
155609296.0,375154816.0,470
157979936.0,373916512.0,471
148194400.0,337260608.0,472
153670656.0,285617984.0,473
185205968.0,575943488.0,474
188668000.0,333911008.0,475
171636192.0,435936544.0,476
160178592.0,361794720.0,477
162671616.0,293959808.0,478
155456800.0,458151200.0,479
151862624.0,320997952.0,480
144081232.0,322615968.0,481
143615104.0,373602016.0,482
140657968.0,361917792.0,483
144786496.0,363436384.0,484
140836544.0,381084992.0,485
138087584.0,327107232.0,486
154761344.0,398915424.0,487
152001904.0,307218976.0,488
154162176.0,469071584.0,489
188440928.0,405492928.0,490
160382672.0,247729872.0,491
189603168.0,501620384.0,492
172618496.0,341308288.0,493
143616368.0,289180352.0,494
151803120.0,373596352.0,495
140173280.0,392696448.0,496
139698384.0,334127904.0,497
142791312.0,331616832.0,498
178266752.0,457411456.0,499
149632672.0,275702176.0,500
156248752.0,372032128.0,501
143433328.0,436254432.0,502
145717792.0,361348960.0,503
138706624.0,302988704.0,504
143236576.0,406144448.0,505
138063936.0,270863264.0,506
149650848.0,351689952.0,507
142388112.0,405309088.0,508
142255424.0,321958688.0,509
140487600.0,310536576.0,510
175517584.0,221828672.0,511
182275776.0,408419296.0,512
166090432.0,320211584.0,513
178885168.0,315121728.0,514
148548048.0,363399136.0,515
151692768.0,313526912.0,516
142054448.0,313555968.0,517
136639120.0,284363648.0,518
138156896.0,431546080.0,519
136941072.0,285252704.0,520
141324400.0,343019232.0,521
142048432.0,361278048.0,522
139910928.0,328749568.0,523
132272264.0,402539200.0,524
140662784.0,455592352.0,525
176568080.0,364757824.0,526
170020512.0,280289696.0,527
183085008.0,337351488.0,528
170476144.0,255397424.0,529
157921952.0,472305120.0,530
201455328.0,326578592.0,531
149481872.0,374042848.0,532
138346064.0,275493376.0,533
138245856.0,302459616.0,534
133397168.0,385063136.0,535
150422176.0,295683200.0,536
142120752.0,322436992.0,537
137677872.0,297525248.0,538
138992384.0,400525120.0,539
134389728.0,294612800.0,540
138013920.0,273540864.0,541
148949072.0,350216640.0,542
151790800.0,285418624.0,543
130795168.0,284467296.0,544
136286160.0,278650272.0,545
138919472.0,427256384.0,546
132277784.0,329060480.0,547
134140592.0,319572160.0,548
126369096.0,291750944.0,549
130539392.0,367613280.0,550
147883040.0,266652464.0,551
137273904.0,440829120.0,552
142001968.0,350183680.0,553
134086832.0,304739744.0,554
144954384.0,396697536.0,555
151391680.0,272129472.0,556
133996832.0,326159040.0,557
134917664.0,305398912.0,558
151373120.0,264025376.0,559
140807168.0,389296896.0,560
127838848.0,347771072.0,561
129442544.0,288896192.0,562
130471880.0,331738592.0,563
175377232.0,344956384.0,564
153353984.0,294653504.0,565
136412416.0,308473152.0,566
147730720.0,251642064.0,567
136292928.0,412824064.0,568
126798232.0,318992032.0,569
122910768.0,307183232.0,570
123147976.0,316333920.0,571
126254320.0,268794528.0,572
125108000.0,301365984.0,573
132308368.0,296739456.0,574
129803672.0,338103968.0,575
129650056.0,343115360.0,576
127910032.0,283776352.0,577
143505184.0,386155072.0,578
162778080.0,280450976.0,579
228788048.0,473939584.0,580
150833344.0,305975936.0,581
147113312.0,309537664.0,582
126080024.0,393363776.0,583
125956728.0,321159744.0,584
123261392.0,319157408.0,585
129838560.0,338606112.0,586
126639944.0,307775296.0,587
120975384.0,317746368.0,588
119342952.0,295879040.0,589
129894840.0,246695760.0,590
121880952.0,350559552.0,591
125464120.0,288889152.0,592
140976512.0,309076864.0,593
123729136.0,308863712.0,594
121824336.0,342341376.0,595
119748584.0,312696832.0,596
138462864.0,457936800.0,597
160880384.0,287174912.0,598
166945408.0,465347072.0,599
184354336.0,384126048.0,600
143113680.0,347498784.0,601
122265216.0,362950976.0,602
124891600.0,386047104.0,603
132909176.0,270602688.0,604
137200608.0,342434848.0,605
133834232.0,353820000.0,606
149762528.0,297384704.0,607
136630480.0,392930144.0,608
130963136.0,349533920.0,609
119591368.0,339166176.0,610
121568856.0,334281408.0,611
114958448.0,305570400.0,612
118088232.0,387039712.0,613
136036320.0,282162752.0,614
120030344.0,328352608.0,615
118333536.0,329879264.0,616
124122320.0,278936992.0,617
132603808.0,394553024.0,618
137663408.0,273645792.0,619
146255216.0,385388832.0,620
166740272.0,208791376.0,621
295054464.0,453636608.0,622
168417200.0,359931840.0,623
138687136.0,391557088.0,624
130510528.0,346560992.0,625
119030312.0,343250112.0,626
115222056.0,302365696.0,627
114420552.0,328651136.0,628
113882008.0,326899872.0,629
114853968.0,307817664.0,630
114758960.0,384982016.0,631
119628648.0,345788896.0,632
116445240.0,351675840.0,633
122804144.0,329373568.0,634
129458792.0,317352896.0,635
117995528.0,395649888.0,636
122826232.0,269101792.0,637
119766344.0,321866528.0,638
111994824.0,351228640.0,639
114497872.0,271847264.0,640
124140040.0,435310048.0,641
172898368.0,328923904.0,642
123725536.0,303884928.0,643
130369008.0,397212832.0,644
124938240.0,293945728.0,645
147766832.0,402010688.0,646
138825520.0,307618624.0,647
123453696.0,399978560.0,648
117499784.0,265192896.0,649
117256520.0,389448032.0,650
111615632.0,340618400.0,651
110540728.0,336614112.0,652
110955008.0,319313184.0,653
117031176.0,364138304.0,654
118573112.0,326151136.0,655
134532000.0,536553312.0,656
213615600.0,396479296.0,657
158301456.0,303268864.0,658
132216976.0,315342976.0,659
134299856.0,430236768.0,660
127661544.0,249862304.0,661
116166368.0,350235200.0,662
113168152.0,337083936.0,663
113995544.0,328222944.0,664
111153496.0,319462528.0,665
108351760.0,279659424.0,666
110948984.0,347667776.0,667
117975880.0,291374848.0,668
110435392.0,323387104.0,669
120703840.0,340002016.0,670
134725344.0,327295872.0,671
115315528.0,362747200.0,672
119948704.0,348739456.0,673
119471120.0,360454336.0,674
128744448.0,464038720.0,675
126889416.0,324735136.0,676
115793208.0,352364768.0,677
131718216.0,334608000.0,678
108202728.0,343339552.0,679
111237584.0,361364672.0,680
114203696.0,304160352.0,681
109458888.0,330208448.0,682
109085336.0,310820256.0,683
117509600.0,353264704.0,684
159017696.0,310819584.0,685
126124456.0,408953536.0,686
135337552.0,263259168.0,687
126158728.0,396895680.0,688
117876664.0,301340608.0,689
113995488.0,405602592.0,690
108615304.0,373455232.0,691
163656800.0,327722048.0,692
129207936.0,307986816.0,693
114384272.0,393280608.0,694
108896592.0,277322880.0,695
108812568.0,301514432.0,696
110684184.0,299102752.0,697
108138096.0,358581184.0,698
117840056.0,269769504.0,699
106738392.0,365940512.0,700
109073856.0,309033120.0,701
107401608.0,289983104.0,702
103179064.0,373059360.0,703
102787368.0,320911936.0,704
102796000.0,337439424.0,705
108221136.0,280895776.0,706
130031032.0,363374144.0,707
144839408.0,426442944.0,708
221163760.0,358461856.0,709
147885744.0,517287616.0,710
209878288.0,402199456.0,711
132699096.0,289428544.0,712
104009656.0,305981632.0,713
101450848.0,287250048.0,714
104563080.0,270537376.0,715
99728376.0,295679680.0,716
99602608.0,297614752.0,717
101832280.0,276760672.0,718
100459368.0,303599008.0,719
102085984.0,274527520.0,720
108384304.0,331488512.0,721
117311208.0,331562624.0,722
104153184.0,315807328.0,723
105608424.0,324913408.0,724
102507976.0,318741600.0,725
102367856.0,261618000.0,726
98977288.0,327627456.0,727
99495680.0,316406304.0,728
118747968.0,353803456.0,729
147797984.0,339869760.0,730
105038792.0,405784256.0,731
106507792.0,293870496.0,732
112925624.0,490231296.0,733
132504608.0,279761696.0,734
122541840.0,347156640.0,735
224858384.0,330710464.0,736
114083264.0,336974464.0,737
103449520.0,303214080.0,738
103946984.0,319060608.0,739
98556128.0,336706464.0,740
96700688.0,313240416.0,741
95702184.0,322060448.0,742
97106680.0,337102816.0,743
104337136.0,279893184.0,744
96385480.0,352449728.0,745
100511248.0,305347040.0,746
95767424.0,340995232.0,747
101555208.0,290318304.0,748
97946536.0,360888064.0,749
98541480.0,349364672.0,750
129157184.0,364193920.0,751
133550872.0,478991552.0,752
108321488.0,290109632.0,753
99490056.0,323757120.0,754
96160872.0,350247264.0,755
99703568.0,296713760.0,756
109121992.0,430194624.0,757
106581064.0,332202144.0,758
117309584.0,282818592.0,759
104223088.0,419179872.0,760
110400472.0,283034304.0,761
112301648.0,286237696.0,762
98154248.0,357109312.0,763
104687160.0,303200608.0,764
118115480.0,262666544.0,765
121404624.0,415099360.0,766
113897736.0,367800160.0,767
98427256.0,322983424.0,768
98402248.0,344050240.0,769
93918880.0,298088896.0,770
95326136.0,302320256.0,771
100955392.0,358175296.0,772
101076776.0,298059648.0,773
99759120.0,445635936.0,774
99092528.0,311285280.0,775
111981920.0,370706400.0,776
113983048.0,377372192.0,777
100477144.0,411150624.0,778
119710496.0,325829088.0,779
107327896.0,462752832.0,780
102378112.0,398504480.0,781
111684552.0,278634944.0,782
125962152.0,398841600.0,783
101127656.0,363814848.0,784
107705104.0,340302080.0,785
95673176.0,471859936.0,786
120569752.0,309483168.0,787
96246352.0,292070624.0,788
97351744.0,401393888.0,789
95410576.0,287073664.0,790
90837088.0,311969152.0,791
92488552.0,319754240.0,792
91975832.0,283984448.0,793
98718792.0,390417088.0,794
125215568.0,302534496.0,795
100372368.0,369706112.0,796
91255144.0,374311520.0,797
101604744.0,373924544.0,798
98804152.0,323209792.0,799
105659640.0,333140448.0,800
107651640.0,333638304.0,801
92653624.0,348277632.0,802
88895848.0,396408768.0,803
90428688.0,321044896.0,804
107541728.0,439192992.0,805
128210120.0,313625632.0,806
136935872.0,637094976.0,807
159394704.0,252284016.0,808
98449528.0,323954816.0,809
89316712.0,343215360.0,810
89227608.0,314632480.0,811
89337992.0,396301696.0,812
97667112.0,311776192.0,813
91871904.0,315292032.0,814
94652576.0,391171488.0,815
88698488.0,250337040.0,816
106854696.0,415710528.0,817
112539224.0,360057088.0,818
100047440.0,440950880.0,819
93845952.0,336824192.0,820
89379440.0,411731616.0,821
92735040.0,358557632.0,822
132200784.0,451956512.0,823
107468224.0,362255104.0,824
117248664.0,259152992.0,825
105834104.0,351987552.0,826
89644160.0,345043744.0,827
86462928.0,324090272.0,828
84787664.0,358049664.0,829
85799720.0,342270656.0,830
92294840.0,369362144.0,831
100715216.0,378842624.0,832
87135688.0,337908512.0,833
88083248.0,353274112.0,834
95906912.0,291480160.0,835
100956864.0,599655744.0,836
161472080.0,340098528.0,837
123311464.0,365442816.0,838
95136248.0,281546528.0,839
110638656.0,354118688.0,840
95026440.0,403737952.0,841
101004368.0,297543104.0,842
91409168.0,379538848.0,843
98679304.0,295500576.0,844
92483600.0,385621792.0,845
102331296.0,328911264.0,846
90735264.0,429901088.0,847
89874584.0,346450784.0,848
91747424.0,346608992.0,849
92694328.0,349121728.0,850
89449688.0,346857376.0,851
96983208.0,288007776.0,852
90031520.0,439168672.0,853
90210984.0,286308256.0,854
84510976.0,358783488.0,855
84045304.0,358538528.0,856
107132856.0,379306848.0,857
96076448.0,449818240.0,858
157108352.0,251858672.0,859
115665024.0,310598784.0,860
90420032.0,340321568.0,861
89040784.0,285146528.0,862
94656440.0,387444736.0,863
88334936.0,304168992.0,864
104672104.0,382558624.0,865
87676352.0,359504288.0,866
83960056.0,318408160.0,867
84629568.0,370817568.0,868
84192704.0,358349600.0,869
87070920.0,382611520.0,870
90259264.0,297427008.0,871
82531656.0,363726816.0,872
85803712.0,327599488.0,873
84115608.0,339663680.0,874
96009560.0,312724704.0,875
89941104.0,439405344.0,876
92565024.0,314744288.0,877
88512704.0,399196672.0,878
94400888.0,353963264.0,879
81936776.0,359633984.0,880
81253448.0,331346400.0,881
84277168.0,329430304.0,882
80152928.0,367318272.0,883
114543216.0,321404096.0,884
101479056.0,385593888.0,885
103437832.0,457735520.0,886
122836208.0,317029216.0,887
98945440.0,432898880.0,888
99392616.0,355019712.0,889
92667808.0,374927424.0,890
94074120.0,336020672.0,891
129495256.0,356818400.0,892
95440400.0,328503072.0,893
90801016.0,289154176.0,894
86088536.0,349498432.0,895
81346072.0,320638624.0,896
78991304.0,311222336.0,897
82669608.0,312491040.0,898
78711800.0,285793376.0,899
76241408.0,342602848.0,900
80106904.0,339470496.0,901
84342944.0,335048128.0,902
76604072.0,289022496.0,903
85870424.0,248789296.0,904
89720520.0,407582560.0,905
108521336.0,312327776.0,906
117672496.0,340825568.0,907
89537440.0,322484896.0,908
84727192.0,318567552.0,909
76884576.0,294995232.0,910
88131800.0,422386880.0,911
84655456.0,324004960.0,912
80380928.0,380183744.0,913
83282936.0,309152032.0,914
78084680.0,312542016.0,915
77733712.0,263598464.0,916
77111312.0,348996608.0,917
78663112.0,321423456.0,918
85972752.0,338681024.0,919
92748328.0,281386368.0,920
117882760.0,293600160.0,921
88743264.0,318517056.0,922
78904088.0,330854720.0,923
79806464.0,379014720.0,924
82246296.0,363785440.0,925
86330600.0,257822608.0,926
85398968.0,277215136.0,927
84894480.0,426726496.0,928
88140072.0,394265696.0,929
106422272.0,326243936.0,930
80361904.0,315718464.0,931
83944552.0,306612768.0,932
88217960.0,327198560.0,933
126354704.0,312945440.0,934
82673816.0,371627136.0,935
84603096.0,320816384.0,936
80221392.0,325272512.0,937
74924600.0,329261696.0,938
87543672.0,305073152.0,939
89434176.0,438895200.0,940
80947112.0,347407712.0,941
77217624.0,330463232.0,942
82606920.0,298009888.0,943
99017512.0,399464416.0,944
92308376.0,371368096.0,945
87272480.0,290390688.0,946
79859584.0,290245760.0,947
79095384.0,329303936.0,948
74950952.0,322111808.0,949
75182592.0,371576768.0,950
80116312.0,323870656.0,951
75810264.0,359791616.0,952
81121928.0,315237408.0,953
94958464.0,406125856.0,954
83771496.0,323157088.0,955
79173872.0,321851424.0,956
76868096.0,358863168.0,957
79358600.0,273690944.0,958
105275360.0,419611104.0,959
90762648.0,341692256.0,960
97416104.0,346858752.0,961
81389688.0,323100768.0,962
76550960.0,335441824.0,963
76985384.0,293008384.0,964
78109928.0,327132064.0,965
72427464.0,303938528.0,966
76060688.0,352135968.0,967
86338248.0,319634368.0,968
91766616.0,441124768.0,969
100378000.0,338010016.0,970
83216576.0,385382848.0,971
82662896.0,353234816.0,972
72976568.0,323083744.0,973
81353728.0,399581696.0,974
78738096.0,349486144.0,975
72431928.0,305319424.0,976
78777328.0,358380512.0,977
76018328.0,314650944.0,978
82693144.0,327375136.0,979
78815136.0,322196320.0,980
71260608.0,332053920.0,981
78453048.0,453858880.0,982
84744512.0,326759200.0,983
76113720.0,347874560.0,984
75554160.0,304531328.0,985
75894088.0,323699904.0,986
84439104.0,345819520.0,987
113134928.0,376366304.0,988
94280632.0,341073280.0,989
98695424.0,298855296.0,990
74078080.0,359820864.0,991
83342360.0,364358592.0,992
78064664.0,367995552.0,993
75450816.0,361925024.0,994
