rmse,mae,mape,training_time,Model
24508.622348988934,6825.152842930385,0.5219299290713311,35.50392436981201,DNN-2
23511.433980357928,7024.085971287319,0.6129376253844357,35.7630500793457,DNN-2
24275.853080444416,7124.205349202059,0.6587164022454961,35.464468479156494,DNN-2
26471.185700864404,7177.406609360052,0.5550993263959495,35.63861107826233,DNN-2
23569.961161176412,6727.771879702198,0.6117154944474367,35.848881244659424,DNN-2
29899.237973339503,8068.617883954729,0.5383180093829588,35.605727434158325,DNN-2
26188.020962909843,7096.669607434954,0.4955050709383244,35.9015166759491,DNN-2
27150.61997435243,7106.096980970733,0.5128513860618922,35.48819851875305,DNN-2
23518.472521418807,6837.154921084034,0.49255918979853114,35.843790769577026,DNN-2
22765.94863127377,6790.1829016549245,0.5038307398530055,35.667800188064575,DNN-2
29741.47571824713,7723.561756211884,0.5364164020850553,35.676066637039185,DNN-2
29236.136660333927,7959.704141655747,0.5948403899907121,35.71246695518494,DNN-2
26565.326348449784,7220.0087854813555,0.6242416788051094,35.66772484779358,DNN-2
20572.151018376037,6526.881294717594,0.5998903813807053,35.84740161895752,DNN-2
23265.811490782376,6795.558059069575,0.5380069903446132,35.64248013496399,DNN-2
24379.141955733896,7145.07401540328,0.4741079803172311,35.47192049026489,DNN-2
26795.959446912002,7360.157527417553,0.585355973846951,35.655014753341675,DNN-2
24664.1826721745,6946.904485430036,0.5224286641165001,35.61440992355347,DNN-2
22139.759800171174,6942.161721832898,0.6472578919021658,35.616185903549194,DNN-2
25996.491047592815,7397.148473934251,0.5516580826099103,35.56619071960449,DNN-2
26202.10221015633,7320.437798013492,0.5222749867456977,35.57296371459961,DNN-2
25990.626903129527,7451.652718680246,0.827245579999166,35.4570152759552,DNN-2
27315.14419452397,7511.389487441706,0.5870191352747972,35.61985969543457,DNN-2
31024.148065212627,8028.720846526477,0.6416942266348489,35.67618131637573,DNN-2
24559.861096081793,7184.202034152284,0.5455229081026736,35.506495237350464,DNN-2
23214.62940393724,6993.616263564752,0.6529674618308922,35.836402893066406,DNN-2
24345.744698269646,7257.832554719886,0.6670125709058738,35.731682777404785,DNN-2
33442.26194041662,8133.662452853456,0.6579532733619129,35.608168840408325,DNN-2
32000.9828238911,8541.737270588777,0.6500369060198249,35.62476134300232,DNN-2
22425.165807577447,6886.98284242591,0.519249836640882,35.70421242713928,DNN-2
24445.044727207885,6941.931601543816,0.5772763292981491,35.63003993034363,DNN-2
27362.757014374514,7975.489467465148,0.7474609961290164,35.85673952102661,DNN-2
23323.116600081732,6851.650445120676,0.5438514103201801,35.47434115409851,DNN-2
26514.818400686,7477.199470052914,0.5015406519613644,35.69438862800598,DNN-2
25062.281318133948,7136.624326589156,0.5795750633609567,35.63044548034668,DNN-2
31973.678629992773,8055.561825888498,0.6238430689675923,35.63318848609924,DNN-2
27003.03761490015,7319.724288784728,0.6104813610269935,35.730122566223145,DNN-2
25976.711358882098,6821.965587538116,0.5447518629211092,35.56591057777405,DNN-2
22779.617196054867,6585.811331924127,0.6025410690638212,35.732330322265625,DNN-2
26718.42301385911,7583.127011513224,0.6734487795119843,35.54660367965698,DNN-2
22747.609624931887,6737.983353128238,0.522263400748614,35.591575622558594,DNN-2
22501.988077895523,7188.39245508155,0.6274819279978938,35.81821584701538,DNN-2
27959.57834978693,7489.244244478186,0.8224714532360476,35.55686068534851,DNN-2
28601.80692945951,7663.111160511873,0.6104705478871084,35.82282471656799,DNN-2
25347.794136785255,7204.752456587188,0.498971269200894,35.529630184173584,DNN-2
25761.439126809044,7434.829068086585,0.6522502403457079,35.77319622039795,DNN-2
24664.32787042616,6807.185115424954,0.5368441597969181,35.58741235733032,DNN-2
27245.221396765435,7375.67038913649,0.5675658679692634,35.59588646888733,DNN-2
25970.15024346909,7056.070852785694,0.5838087828347446,35.48647713661194,DNN-2
23379.12246289692,6896.846761742417,0.6452667005394459,35.56137824058533,DNN-2
22254.369820531207,6750.418608607078,0.6879032084253158,35.813947439193726,DNN-2
23205.1715720928,6978.820812692447,0.5095747311742271,35.704038858413696,DNN-2
30447.295409496488,7839.213725187341,0.6011312263999005,35.59013056755066,DNN-2
23794.975019889585,7053.492080065669,0.5636192410284276,35.61259889602661,DNN-2
22796.961934807543,6858.540788455885,0.5751476357659225,35.64394807815552,DNN-2
24923.70015981642,7047.555478932906,0.5606912541561986,35.6528205871582,DNN-2
22223.62994349136,6686.993351371921,0.4614463316774301,35.61837887763977,DNN-2
27327.724601533184,7159.671223076022,0.6016493084538047,35.65822243690491,DNN-2
26916.154698763356,7142.663119257712,0.5527319588863415,35.728782415390015,DNN-2
25873.25599375589,6933.423289707729,0.5319260812733804,35.42394948005676,DNN-2
23679.609119054105,7081.091550398846,0.5096999527319184,35.74981904029846,DNN-2
28548.157121415137,7672.435130216638,0.7390330544344497,35.435985803604126,DNN-2
25990.06014658574,7092.7274846641385,0.6081225392283098,35.67066931724548,DNN-2
27811.95117100078,7192.2656796513775,0.5413029209926807,35.746901750564575,DNN-2
26969.55512267976,7382.678646632603,0.5225083165217488,35.49408435821533,DNN-2
25166.56765922626,7147.975128018126,0.5335088486511738,35.78235363960266,DNN-2
25880.677498149966,6993.824086481211,0.5283439692087457,35.34695219993591,DNN-2
24213.881414397216,6933.898691449846,0.5651316278549792,35.7068612575531,DNN-2
27854.53915834554,7485.637598933005,0.5858988778240565,35.75623393058777,DNN-2
27034.931743849458,7214.552591752033,0.6343815511708981,35.506580114364624,DNN-2
22520.391616833098,6686.3887285505025,0.5721652574442327,35.7099072933197,DNN-2
27154.90829717949,7506.9753892859635,0.6896050358539719,35.52218699455261,DNN-2
27283.684381274044,7261.822056361607,0.5868531852963131,36.02753567695618,DNN-2
20815.766342704792,6477.321275516432,0.5174920443138868,35.61315155029297,DNN-2
25658.934804694767,7130.003868959388,0.5710773526901075,35.593000411987305,DNN-2
26975.903221883218,7319.385876246861,0.5300700650847422,35.95051431655884,DNN-2
30352.994476395237,7907.327318308305,0.556602861810211,35.643585443496704,DNN-2
27439.694974531518,7551.332512213259,0.5787182315767678,35.61344385147095,DNN-2
23841.073727048504,6942.305659702846,0.5624502979787595,35.370585680007935,DNN-2
22198.071533463604,6962.96233461341,0.6208700695851203,35.440423250198364,DNN-2
27379.580667984003,7406.614352167869,0.5114361958992296,35.84540820121765,DNN-2
27485.19511343264,7186.810774044115,0.5969208244054444,35.570735454559326,DNN-2
23375.331777640702,7261.365839588399,0.7079738973015797,35.7856011390686,DNN-2
22131.856437404032,6685.801178601323,0.5835365020339024,35.683846950531006,DNN-2
28465.292154863455,7289.056607616191,0.6424077909553757,35.48785591125488,DNN-2
25330.33264398957,7376.719105778909,0.6912528656385067,35.83367419242859,DNN-2
27013.4690362436,7369.461320526746,0.5893298300007922,35.53042411804199,DNN-2
23535.506083270568,6969.459537428253,0.5805668088842884,35.79096865653992,DNN-2
31230.08538414747,7365.051943720603,0.5644280760568536,35.56087017059326,DNN-2
23975.065110216008,7027.907588413784,0.5810724121478783,35.54259157180786,DNN-2
22594.110285486717,7029.006377862424,0.6249049086866937,35.687458992004395,DNN-2
24804.96800626903,6974.750312649474,0.5442043168603281,35.680023431777954,DNN-2
22245.78859867483,6774.417204564931,0.6989883405616096,35.678982973098755,DNN-2
23562.627997961874,6923.619450783243,0.552913423248826,35.56918549537659,DNN-2
29016.454458090804,7500.873503860163,0.6144067447497734,35.61494779586792,DNN-2
23529.554712651676,6768.393948457679,0.5533183413306618,35.66247344017029,DNN-2
29813.349618088643,7436.605755708655,0.590582820384658,35.718621015548706,DNN-2
26897.30570093639,7519.694782957738,0.5931589105206249,36.09075713157654,DNN-2
27709.635954884,7544.252017819152,0.5592348252690374,35.62796998023987,DNN-2
26373.573830218822,7532.033298181028,0.5618658815509379,35.66233777999878,DNN-2
22390.088030995146,6993.954088016432,0.6753728387653767,36.046637296676636,DNN-2
28549.126014278874,7488.6599463637995,0.6438257889099738,35.59200048446655,DNN-2
28728.36141159454,7478.2213002418985,0.5296109674732943,35.864914655685425,DNN-2
24251.444892834683,7101.618452500324,0.5083855083461949,35.570040464401245,DNN-2
28643.848017577555,7408.708769817742,0.5296506466718842,35.36732530593872,DNN-2
23897.156715118665,7117.2150802612305,0.674848959445654,35.698928356170654,DNN-2
23686.710801472742,6858.904680835957,0.5062350622114625,35.405728340148926,DNN-2
25106.270542305843,7461.081586720992,0.6695631163774621,35.82192087173462,DNN-2
